,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
3086,111.44518,111.74022,8.028263,21.700531,4.217928,782.1389,145.54703,131.78296,223.7468
3087,112.91623,111.88806,7.8799343,21.838373,4.2560644,782.1564,145.07423,132.08167,219.82959
3088,112.223206,112.479034,7.6526732,21.742903,4.2965837,773.45953,143.65152,131.29408,217.98938
3089,111.17066,113.257614,8.032761,21.828697,4.3569193,776.28705,141.9731,132.61548,215.57222
3090,111.22077,113.028496,8.142419,21.937479,4.3462033,770.61145,139.70119,132.31151,215.67622
3091,110.191,114.32224,8.215391,21.83223,4.2930436,769.0772,141.84167,132.79768,216.93651
3092,111.44158,116.87858,8.056776,21.899815,4.2583623,762.0134,140.94145,131.76562,223.37926
3093,112.95596,118.78435,8.034722,21.894753,4.291225,771.49915,139.94676,131.91492,230.29308
3094,112.59814,121.35506,7.659969,21.762436,4.2992992,759.5461,138.23198,130.22804,232.92136
3095,113.74818,119.1839,8.106174,21.876043,4.3323417,740.48376,137.29622,132.73334,237.27771
3096,116.37677,118.55397,8.044499,22.073082,4.510322,734.80396,138.19664,132.92877,239.82411
3097,117.74167,118.820526,8.001544,21.949753,4.507737,728.351,137.68845,132.80428,235.27061
3098,117.92876,120.24849,8.679282,22.056404,4.4616013,740.5148,137.34259,133.13002,236.94695
3099,118.96407,120.211525,8.730917,22.043386,4.441415,753.58105,135.17825,133.36511,236.00267
3100,120.94622,121.72877,8.089602,22.025072,4.436002,758.0234,137.24513,135.52274,232.4483
3101,121.32726,123.9604,8.07101,21.88609,4.40039,766.14667,141.12979,136.56573,233.53447
3102,121.83537,123.39218,8.254513,21.887915,4.308575,775.22363,142.25664,135.81186,232.33588
3103,120.49261,122.89569,7.9150257,21.505846,4.2452106,769.0081,143.91518,134.55356,225.37749
3104,118.69794,121.6585,6.9780884,21.162645,4.1499166,767.9288,143.00487,134.82217,225.1766
3105,117.064995,119.80042,6.91435,21.249899,4.1474085,773.6777,142.6497,136.32976,227.1108
3106,118.87232,118.88479,7.005163,21.553038,4.12473,783.9809,143.0379,137.28542,230.44623
3107,115.629776,115.56228,6.73701,21.533829,4.044668,784.38495,141.82373,138.13246,229.94865
3108,113.0312,115.315605,6.5996547,21.678465,4.0474358,765.50653,142.65732,137.39067,231.6984
3109,109.823975,113.4206,6.553409,21.547192,3.9769158,764.0441,141.63472,136.2385,237.66167
3110,106.26139,110.63002,6.2432013,21.263626,3.7935374,750.04456,137.56586,134.93745,236.32256
3111,105.03274,111.90813,6.1568766,21.256334,3.757186,752.4144,119.60449,135.01736,229.32999
3112,106.24085,113.313484,6.3735027,21.156757,3.7706344,751.2889,104.336044,135.61728,225.95847
3113,107.43169,115.83158,6.2684126,20.889639,3.7760026,760.43384,99.7653,135.7698,223.59291
3114,107.33226,117.45741,6.2269998,20.796532,3.7923248,772.5249,101.8775,136.7633,228.41325
3115,105.92803,115.62392,5.3877544,20.520752,3.74099,751.10034,101.98396,137.9,232.77602
3116,106.04082,113.5584,5.4435077,19.993702,3.6576488,753.599,100.2684,134.96066,231.21149
3117,102.86864,107.44947,5.2256155,19.518015,3.4741611,738.0101,100.801155,132.65164,227.55653
3118,101.05285,102.591446,5.4323406,19.214153,3.4504414,739.7973,97.51146,134.04865,225.62343
3119,100.45144,103.11413,6.0066,19.144323,3.5616167,745.3147,97.95385,134.22636,225.13763
3120,101.663536,104.57673,6.083302,19.189735,3.561971,769.01044,101.064415,133.87143,224.21184
3121,102.38285,106.656845,6.1820116,19.09768,3.513223,776.0224,104.28334,135.62433,220.02025
3122,99.34617,102.54011,6.0645266,18.919464,3.3695297,741.45306,103.01854,136.78181,212.57004
3123,96.527435,101.23708,6.4327674,19.073038,3.348005,737.41876,98.77508,136.99132,211.9607
3124,94.70052,99.31639,6.348287,18.576805,3.2758565,702.66504,94.94407,135.36813,204.03807
3125,96.469894,98.70471,6.646958,18.595587,3.2747638,627.11835,97.26974,134.99782,202.10081
3126,98.14949,102.432945,6.942969,18.668392,3.381176,621.62744,99.965485,135.13234,214.11201
3127,100.28767,104.96794,6.931202,18.64372,3.3420107,607.2897,100.1513,135.19348,220.13641
3128,100.88744,107.51207,7.3013296,18.643805,3.3511014,597.2966,100.30572,135.74086,217.88304
3129,98.27215,105.86333,7.3402267,18.637535,3.3168137,593.9984,101.29286,136.19194,217.69456
3130,95.35624,104.180435,7.7435894,18.669044,3.3508065,571.781,100.406395,137.10042,211.53586
3131,93.988075,104.51242,8.036842,18.522799,3.393385,577.8898,99.92036,137.02994,210.99773
3132,93.87646,103.322624,8.42346,18.57882,3.4006355,597.3457,98.07826,136.58775,214.97842
3133,94.589264,105.48579,8.092888,18.590563,3.4493814,603.8272,97.821045,136.8755,217.51222
3134,95.45355,106.47358,7.670619,19.309958,3.4677145,616.55237,99.60807,135.72409,218.9879
