,ABT,IBM,ORCL,INTC,MO,NVS,PFE,TMUS,KO,XOM
3205,97.45432,137.08154,76.25855,28.358562,45.286892,81.7589,46.73169,151.53076,59.995,113.6168
3206,98.96942,139.26724,75.77633,27.963785,45.957424,81.942024,47.46112,151.74193,59.724,113.710915
3207,99.26167,138.5814,75.11252,27.954445,45.747528,82.74394,47.009335,150.79935,59.587135,111.45641
3208,100.92956,140.80376,75.96808,28.433588,44.640156,84.28848,47.54485,151.51274,59.843323,111.56842
3209,102.27298,141.48674,77.429214,29.582685,44.314545,84.40871,47.672085,149.38545,59.749405,113.064476
3210,102.73656,143.01245,78.10076,30.1826,43.75005,84.40211,48.64401,147.9326,59.87306,113.572235
3211,102.26455,143.56834,77.71173,30.371424,43.96626,84.49158,48.72486,146.53928,60.064373,114.03508
3212,103.09361,143.66978,79.23995,30.068663,43.752865,84.247444,48.456722,145.22334,60.88074,114.12182
3213,103.031006,144.96521,79.928566,29.78527,43.850647,84.017166,48.22559,146.27025,60.91375,113.46088
3214,103.71403,145.53151,79.68225,30.075388,43.7788,85.081764,48.062344,146.61197,60.70502,112.76358
3215,104.17689,146.23119,80.01553,29.178766,44.64502,86.08341,48.504734,147.52988,61.336475,112.50523
3216,104.15186,147.86253,81.37385,29.585955,44.682827,87.105644,49.029186,149.21606,62.23059,113.28025
3217,104.91414,147.48563,81.90797,29.544569,44.941513,87.25516,48.81417,150.1137,62.295807,113.921036
3218,105.83994,147.37434,82.38544,29.488525,44.798477,87.82132,49.083458,150.81682,62.286057,113.22262
3219,106.900665,146.97812,81.81381,29.570873,44.718796,88.09123,49.32375,150.556,62.474953,112.066154
3220,107.0573,146.38156,80.94207,28.848276,45.14826,88.30809,49.387302,150.0464,62.432102,110.88928
3221,106.00429,147.23785,81.47567,29.520494,45.889088,89.681816,49.820217,150.33264,63.08827,111.77808
3222,105.156296,147.85518,82.952705,29.748499,46.5721,89.6795,50.528484,150.5014,63.88218,111.96857
3223,106.7544,148.45108,83.106125,29.89612,47.07832,89.837685,50.714123,151.75043,64.45044,110.64221
3224,106.6508,148.22952,80.833664,29.770098,47.27233,90.62073,50.809895,151.98029,64.42488,108.44147
3225,105.44468,147.68825,79.00852,28.943764,46.661915,90.562645,50.459076,151.73906,64.3743,106.12395
