,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
2656,43.166176,45.780037,2.502989,27.57263,3.0144892,351.48743,64.38593,105.293,130.96608
2657,42.89288,45.450493,2.4423723,27.451378,2.995184,348.90942,64.06842,104.91585,131.2546
2658,42.358006,44.256863,2.518399,27.077602,3.0110059,349.6288,63.98216,104.92424,133.2354
2659,41.383423,42.664722,2.465073,27.185007,3.0220683,350.9244,63.604977,105.6435,133.89114
2660,40.709663,41.97261,2.4113774,27.094145,3.0271885,352.13617,63.501522,105.45369,132.16202
2661,40.096016,41.4982,2.3479567,27.149231,3.0098584,355.8803,63.528687,105.83865,131.25279
2662,39.47185,40.92972,2.299267,27.188177,3.034373,362.24197,63.82369,105.77574,131.63321
2663,39.141994,40.404236,2.2936025,26.95104,3.0690804,360.67798,64.44475,106.6035,127.12928
2664,38.871548,40.718746,2.3579795,27.733889,3.0636632,364.4645,64.687096,106.973885,124.43962
2665,39.182114,41.79343,2.2774415,27.215796,3.0499036,369.17517,64.83283,107.21295,122.41458
2666,39.879173,42.696396,2.1376395,27.419607,3.0688064,373.29358,64.86579,107.189186,119.56276
2667,40.515713,43.436802,2.095764,27.299837,3.079734,376.94254,64.47025,107.44876,117.389755
2668,40.22564,43.16147,1.9301664,26.362238,3.0726566,374.499,64.48298,106.95906,115.07094
2669,39.950455,42.570522,1.8622888,25.65133,3.0645783,372.06662,64.534706,106.77444,112.07459
2670,40.109947,42.801895,2.0238645,24.719486,3.0476332,371.3655,64.26929,107.25584,110.76599
2671,40.50956,42.9095,2.1612618,24.102877,2.9965365,367.8956,64.43555,107.807274,111.80513
2672,40.664913,42.957634,2.1528971,23.683266,2.9849489,368.2777,64.45844,107.69031,112.2762
2673,40.695843,43.164276,2.1612713,23.501377,2.979691,368.9947,64.5429,108.27659,110.65721
2674,40.542965,42.461136,2.3925478,23.866873,2.9902496,368.22528,64.34761,109.00194,110.35462
2675,40.67697,42.231495,2.438657,23.834082,3.0080497,374.1442,64.40158,108.68401,110.21579
2676,40.63268,41.932102,2.488585,24.147243,2.9373062,379.2762,64.70301,108.54935,108.697845
2677,39.854664,41.531673,2.4959989,24.391987,2.9571683,380.982,64.63707,108.468,108.982925
2678,39.650124,41.405945,2.5382998,24.554895,2.9624734,380.93002,64.88143,108.96188,107.808365
2679,40.163074,41.955917,2.4921002,24.395134,2.9661696,384.35306,65.259186,109.21614,107.94382
2680,40.40232,42.183987,2.567662,24.176258,2.9954927,386.46207,65.8182,109.75457,108.51519
2681,40.924873,43.05076,2.6001544,23.95093,3.035375,387.79398,66.07289,109.95765,109.713394
2682,41.489788,43.11919,2.6581476,24.296534,3.066297,392.25797,66.55312,109.98123,110.42658
2683,40.288334,42.505554,2.7446795,24.902777,3.0798898,392.6352,67.29138,109.03555,109.07559
2684,40.465874,42.788692,2.8094022,24.56584,3.054411,392.80933,68.00423,108.80238,110.57815
2685,40.63241,43.356014,2.6848102,24.779404,3.072855,396.011,68.35344,108.6679,110.37411
2686,40.589027,43.88303,2.7139418,24.77151,3.0784762,400.18094,68.524506,108.2786,109.24065
2687,41.136353,43.28209,2.7197492,25.125359,3.0858204,402.43933,69.24556,107.73682,108.02408
2688,41.75114,43.320923,2.7409008,24.966047,3.0667164,406.171,69.83074,105.39738,106.677055
2689,41.720535,43.520576,2.8631582,25.366411,3.1347213,408.1606,70.18004,104.490105,105.55422
2690,41.54892,43.02992,2.9176724,25.35956,3.1733222,413.60187,70.432625,103.97233,103.730484
2691,41.672466,43.00001,2.9008055,25.471598,3.1667235,414.95444,70.788,104.00383,105.56823
2692,40.939987,42.422062,2.8885925,25.119167,3.160134,419.50192,71.04137,103.8296,104.75641
2693,40.551205,41.981937,2.9136136,24.910389,3.1119096,419.38016,71.41307,104.54382,105.15621
2694,40.57382,41.52835,2.8935668,24.98086,3.1178968,420.66797,71.46393,105.230225,105.98781
2695,40.266083,40.711468,2.9054778,24.3809,3.080619,410.77957,71.07913,105.927734,106.197235
2696,39.834156,39.61352,3.065866,24.21686,3.0705063,405.63498,70.53045,106.62659,105.37468
2697,39.027214,38.70417,3.1230738,23.646738,3.082273,402.50168,69.68143,106.55331,104.69718
2698,38.0856,37.95913,3.1279705,24.170067,3.083562,401.60043,69.514465,108.33862,103.95268
2699,38.10834,39.27182,3.08368,24.365175,3.0714743,402.0601,69.846794,108.26872,103.14681
2700,38.68202,40.200546,3.0836966,24.383484,3.1055117,404.7715,69.96692,108.02868,102.72394
