,ABT,IBM,ORCL,INTC,MO,NVS,PFE,TMUS,KO,XOM
2672,101.55514,115.07124,60.12272,49.521656,38.246727,87.769554,33.93277,111.95076,48.54524,37.884293
2673,100.96379,116.51455,60.09917,50.124416,38.286304,87.67457,34.058716,112.23292,48.99102,38.236362
2674,100.88004,116.50719,59.939297,50.653378,38.369255,86.887695,34.029045,112.84096,48.675,37.82265
2675,103.06463,117.42557,59.82504,51.047703,38.194714,86.76786,34.290195,114.81386,48.76797,37.62397
2676,104.99091,117.99747,60.21746,51.787834,38.663273,87.2476,34.303295,115.554886,49.10989,37.065884
2677,106.26923,117.05739,59.357166,51.730534,38.72765,87.40687,34.52895,114.935135,49.28127,37.064728
2678,106.739815,117.13763,59.363613,51.987648,39.056694,87.27933,34.6668,115.02518,49.28804,37.131813
2679,106.59542,117.613625,59.57087,51.833744,39.35304,86.593605,34.429928,115.94991,48.888817,37.103146
2680,107.13826,119.46818,60.01661,52.226307,39.97823,86.78639,34.63014,115.486755,49.53884,37.29829
2681,107.71031,122.51478,60.755592,52.485508,40.29673,86.527756,34.671593,115.81202,49.71462,38.095875
2682,107.66877,122.997284,61.252705,52.702354,40.396862,86.176094,34.820095,115.874405,50.74655,37.9389
2683,107.35235,122.36635,61.901505,53.25917,40.77118,86.319,34.90719,118.41577,50.879734,37.764214
2684,107.77764,122.04936,61.84801,53.564983,40.182236,86.89081,34.859413,121.25394,50.735855,37.649536
2685,106.497055,121.00601,61.29227,53.78549,40.197495,87.54764,34.928078,120.25875,50.46324,37.654003
2686,106.54559,120.032715,61.247032,54.24171,39.958496,86.9531,34.76463,120.04642,50.485096,37.83937
2687,107.06553,120.576775,60.871914,54.0318,39.899414,87.22589,35.06557,118.570595,50.458668,37.82818
2688,107.19964,121.16823,60.23483,54.412086,39.625065,86.48721,35.25538,116.56421,50.14573,37.60039
2689,107.1781,117.356255,60.156384,53.752087,39.14647,85.91741,35.4253,114.48501,50.318256,37.789467
2690,106.36751,113.90555,59.95971,53.545753,39.087566,85.07841,35.32207,114.14538,50.231335,37.80913
2691,106.84883,112.843834,60.21068,53.76388,38.837685,85.253815,35.326183,112.70361,50.76815,38.057182
2692,106.409,111.774345,59.98185,51.862244,39.16533,84.637245,35.717754,112.88429,50.608467,37.88794
2693,106.34261,110.12371,58.891445,50.091637,38.967796,84.03325,35.71239,112.623695,50.594307,37.663956
2694,106.5704,108.39395,58.017826,48.22525,38.35126,82.584206,35.69672,112.721886,49.973736,37.61804
2695,106.13901,107.0778,56.737003,46.50485,37.704704,81.47115,35.12322,112.20098,49.021137,37.285088
2696,105.165146,106.73513,56.228664,45.081997,37.424675,80.233925,34.496117,110.75438,48.60196,37.600777
2697,105.17182,107.51931,55.841923,43.871777,36.948833,78.82026,34.007793,109.76162,48.161076,37.60662
2698,104.863655,108.695366,56.289017,43.560455,36.7029,78.70066,33.86242,110.525444,48.44665,38.20709
2699,104.93031,108.84774,56.435783,43.69181,37.058117,78.816414,33.887154,111.52978,48.78158,38.253365
2700,107.39728,109.65817,56.706173,43.813126,37.36788,79.58748,34.46974,112.664185,48.86126,38.131325
2701,108.437614,111.075714,56.744537,44.946102,37.44402,80.960945,34.56622,114.64199,49.284874,38.06416
2702,110.224655,111.4908,56.785583,45.197556,37.283768,82.95723,34.727863,118.95506,49.441048,37.927044
2703,109.35825,111.70135,56.954575,45.185974,37.787422,83.29814,35.203495,120.75727,50.82711,39.48977
2704,108.867516,111.5219,56.77945,45.21891,38.452972,83.372856,35.63631,123.508514,52.305275,40.01609
2705,109.71335,113.2724,57.190876,45.465385,39.039238,83.863235,36.470253,125.87082,52.746433,40.14313
2706,110.89449,112.351326,56.811302,44.830643,39.458218,84.57097,36.379147,127.45723,52.67959,40.044174
2707,110.18508,113.52548,57.16301,45.525536,39.737633,84.94914,36.592655,128.40277,53.452175,39.85937
2708,111.41928,114.2939,57.091217,45.97489,40.41351,85.002655,36.099403,130.51947,53.581196,40.37263
2709,110.80985,113.41735,57.41356,46.26476,41.02247,85.60692,35.920425,131.42084,53.60732,40.764893
2710,109.53356,112.8187,57.135746,46.301067,41.01886,85.98275,35.754955,131.4696,53.42185,40.37435
2711,109.190796,114.23848,56.82907,46.08153,40.493446,87.029686,36.082863,131.8249,53.214615,40.685078
2712,109.47462,114.542145,56.659054,46.103382,40.298,87.26891,36.477287,133.02065,53.08562,40.53386
2713,109.33515,115.04326,56.1543,46.61655,40.437668,87.836334,36.42125,131.72629,53.411602,41.129032
2714,107.6984,117.52499,56.947193,46.52435,40.877476,88.55896,36.287914,131.46815,53.321796,41.950974
2715,107.63098,118.46399,57.091763,46.81136,40.450615,88.80993,36.156918,130.32222,52.867706,42.11161
2716,107.02129,119.46885,57.54376,47.249523,40.262493,89.23472,36.517902,130.84795,52.90206,42.45765
