,ABT,IBM,ORCL,INTC,MO,NVS,PFE,TMUS,KO,XOM
2634,100.1183,118.61319,55.70463,47.286537,41.307316,83.33053,36.38544,106.65856,47.402607,43.239902
2635,98.83409,120.3279,55.963524,47.68643,41.50353,83.88516,36.422493,107.89452,47.204525,43.904404
2636,99.88494,120.13706,55.84345,48.316654,41.716797,83.882835,36.501343,108.423546,47.178375,44.280907
2637,100.1703,120.812256,55.430275,48.891968,41.652744,83.49847,36.32254,108.71096,47.486668,44.8802
2638,100.113495,120.2996,55.255394,48.71232,42.14617,83.226326,36.304413,112.739204,47.849228,44.666267
2639,99.23833,121.10317,55.156063,48.761353,42.788723,82.64441,36.083714,115.615654,48.100697,45.020916
2640,99.03837,121.37305,54.680557,49.02562,43.274284,82.6462,35.78451,115.239296,48.52068,45.22761
2641,99.03241,121.286644,54.399647,48.9708,43.127647,83.56447,36.312534,115.933846,48.563805,45.073566
2642,99.12671,120.268425,54.185177,49.10025,43.07028,84.986534,36.161457,115.82912,48.815834,44.620186
2643,98.70477,120.33588,54.249287,49.15576,42.773083,84.87924,35.861656,116.070435,48.631905,44.24064
2644,98.479866,119.25799,54.226036,48.20553,42.951645,85.38727,36.04101,116.78467,48.57678,44.00723
2645,98.48226,119.606316,54.979454,49.04532,43.06562,86.04093,36.136826,115.91092,48.920166,43.554985
2646,99.05942,119.1777,55.941605,49.15249,43.456806,86.05715,36.183113,115.73503,48.02217,43.418816
2647,99.47286,118.51923,55.81005,49.47436,43.74149,86.58444,36.365612,115.14535,47.877472,43.19555
2648,100.093254,118.52354,55.558064,49.917507,43.761337,87.13097,36.65298,114.81371,47.65054,43.141712
2649,99.666916,119.65415,55.84054,49.974087,44.01884,86.7205,36.67376,114.590904,48.175785,43.121017
2650,100.1561,119.71401,56.043682,49.01928,43.75628,86.580765,36.32549,113.2484,48.322838,42.480778
2651,101.42559,119.81202,57.13496,49.205067,43.508198,87.18308,36.05514,113.83013,48.40802,42.082096
2652,105.64629,119.806,57.283676,50.42877,43.820972,87.27774,35.94743,114.84188,48.48397,41.79826
2653,107.004776,120.21654,57.897984,50.085648,44.042095,87.01267,35.830185,115.40248,49.546734,41.910645
2654,108.17611,119.04168,57.619793,51.4745,44.055344,86.807076,35.632652,115.39635,49.758,41.578583
2655,106.972786,119.19239,57.613148,51.20498,43.633686,86.88865,35.245728,115.12789,49.603157,41.311333
2656,108.486015,121.5615,58.57138,51.41907,43.797707,88.14067,35.1096,116.7577,50.84805,40.960724
2657,106.22146,120.553795,57.83557,51.717564,43.468426,87.83683,34.561237,115.59394,51.151356,41.094482
2658,105.25742,119.06334,56.460823,50.784367,43.55004,87.32733,34.37541,114.18948,51.37916,40.829857
2659,103.37511,117.2293,55.589893,49.658833,43.61761,87.559975,34.148438,111.75464,50.562393,40.039646
2660,103.69239,117.05588,56.197594,49.53791,43.84601,87.96164,34.074245,110.81953,50.541004,39.43031
2661,102.79919,116.80929,57.252304,49.139614,43.83888,88.4596,33.86178,110.94467,50.408615,39.211983
2662,103.71486,117.52336,57.199024,49.460815,43.694206,89.18801,33.924946,111.10517,51.28655,39.044834
2663,103.97085,116.99871,58.48962,49.371994,43.510445,90.09492,34.57845,111.51306,50.85116,38.782562
2664,104.29672,117.856125,60.35898,49.95363,43.261265,90.74735,34.991367,113.352,51.37167,38.27757
2665,103.16019,119.41935,60.686596,49.672386,42.616436,90.20989,34.745483,112.984856,51.29929,38.81929
2666,103.66299,119.58877,60.733986,50.565784,41.623806,90.98521,34.829865,112.91908,51.02884,39.26454
2667,104.72736,118.46201,60.158264,50.25875,40.75882,91.317444,34.68669,111.65212,50.848236,39.25784
2668,104.34393,117.49888,60.55712,49.914883,39.783497,90.27908,34.299553,110.87992,49.61619,38.733677
2669,104.14463,116.56091,60.594345,50.197266,39.381676,89.41253,34.27079,112.5069,50.005367,37.71155
2670,102.155205,114.39665,59.40231,49.506683,38.767822,88.27759,34.150383,111.07908,49.05007,37.212772
2671,100.84436,114.74281,59.553024,49.378822,38.688877,87.16773,33.92606,110.727,48.981926,36.792118
2672,101.23289,115.058136,59.537304,49.648872,38.878586,86.97841,33.95482,111.09348,48.901817,36.680344
