,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
3188,86.00467,94.752205,6.3885913,19.31805,3.4890702,689.85815,86.77677,146.32169,209.29245
3189,86.26508,93.44612,6.226907,18.783213,3.4706495,690.46826,85.88584,146.64294,202.91135
3190,87.059875,92.23436,6.080817,18.680866,3.4599283,687.5094,84.1675,147.0601,199.47296
3191,86.620285,91.74492,5.8585815,18.625257,3.4264717,682.2585,84.44719,147.65633,197.13364
3192,85.99523,92.48393,5.557133,18.596766,3.4018624,676.5014,81.53282,148.37015,193.19078
3193,85.93716,92.033485,5.401861,18.500065,3.4262145,681.3011,80.17326,148.73961,191.43806
3194,86.78096,92.30509,5.0337605,18.632189,3.4689753,680.5974,79.83483,149.58926,190.96997
3195,85.79672,92.010635,5.1056433,18.869286,3.4708476,681.20886,77.56713,150.29784,190.85352
3196,85.897964,92.20152,5.363064,19.135841,3.475545,681.7862,78.7398,150.59438,188.55173
3197,85.77345,93.42077,5.54475,19.351751,3.53524,682.4588,78.05792,150.70743,184.4619
3198,86.93046,94.03966,5.3780856,19.44911,3.56066,679.4666,77.58976,150.67213,181.10611
3199,86.114006,94.10211,5.4647293,19.446016,3.5136235,679.74176,75.892204,149.88556,176.60649
3200,85.46713,94.6495,5.881216,19.445116,3.4885514,682.89026,74.19027,148.10237,175.94427
3201,85.773926,94.46143,5.826913,19.556473,3.4833004,688.831,74.704895,149.50034,175.26204
3202,87.53977,94.92797,6.0388827,19.522396,3.4899874,688.03503,76.18287,149.70656,177.89645
3203,87.34832,94.65104,5.9086986,19.53718,3.4973176,680.3418,79.133316,150.30699,177.18283
3204,87.3357,96.645744,6.1209207,20.059023,3.6015298,678.4966,83.21301,150.79707,176.34412
3205,87.7758,96.9439,6.4165063,20.464163,3.6206427,677.36176,85.82403,151.13269,174.53294
3206,88.19267,96.88874,6.2139,20.951475,3.6631374,670.6043,86.879555,152.10616,170.20145
3207,88.06756,94.931274,5.9174504,21.23818,3.6991699,665.2689,87.3207,151.80475,168.28593
3208,88.01475,95.007774,5.9679003,21.577312,3.7095726,657.88544,86.7133,151.89319,168.99
3209,88.041245,95.189804,5.8095226,21.588158,3.8335571,656.41956,87.458336,151.94075,170.55168
3210,88.57922,93.869675,5.640393,21.987295,3.8660257,657.3352,86.01224,151.60124,168.97615
3211,87.7165,93.44841,5.845237,21.774536,3.863746,661.9819,87.155914,151.20753,164.24445
3212,86.82042,93.06869,6.0881968,21.762877,3.8513227,660.412,87.37896,151.33226,160.7487
3213,86.155174,91.96833,6.073508,21.472607,3.7877011,664.5695,86.321915,151.87949,158.57675
3214,85.67198,89.64991,6.2205234,21.297995,3.7345932,665.3048,86.26098,152.05086,154.81909
3215,85.67637,88.59728,6.5206823,21.07802,3.637909,661.99396,83.28075,152.72194,154.94858
3216,84.55442,88.400345,6.575694,21.120884,3.6331444,658.63153,83.063866,153.39014,156.27899
3217,83.80341,86.91856,7.0378313,21.182407,3.631086,660.0606,82.64568,153.1143,159.06116
3218,82.14413,85.51883,6.8788342,21.231237,3.6385882,662.6969,81.16748,153.02223,160.95424
3219,81.20781,84.36224,6.723502,21.017635,3.637131,665.83044,81.15386,152.832,160.843
3220,80.75056,84.5212,7.052042,21.113926,3.6175067,664.7257,80.92406,152.60524,164.14165
3221,80.36655,84.21387,6.8814483,21.406914,3.6503022,662.2835,82.91993,153.15472,166.21765
3222,80.71968,84.66031,6.588707,21.881147,3.7028112,656.3243,84.37313,152.86838,165.32678
3223,79.89388,84.564064,6.2396116,22.369448,3.755936,644.5245,84.556435,152.60574,162.97818
3224,78.75954,83.86769,5.8246326,22.376825,3.7989597,636.57465,85.16573,152.8119,161.2364
3225,78.17938,82.47949,5.4667892,22.306862,3.8229754,628.5274,84.42263,152.40372,162.05133
3226,77.519646,80.25799,5.467323,22.542238,3.812452,627.91705,83.83263,152.01717,161.23064
3227,76.78262,78.80888,5.6016207,22.785194,3.8302262,628.88257,82.975945,152.38885,160.37791
3228,75.80155,77.38563,5.97582,23.18181,3.8760855,629.57574,82.43203,152.84679,159.6623
3229,75.45605,77.458405,6.37812,23.221436,3.8645391,635.576,81.21492,153.53136,162.04877
3230,75.04438,78.35265,6.725212,23.509258,3.8597224,638.5777,81.081635,154.01968,164.16255
3231,74.789406,79.79331,6.5215635,23.720385,3.8831809,638.05414,81.55075,154.35396,165.82883
3232,74.33442,80.442375,6.7832785,23.572857,3.8248718,643.8925,81.62077,154.28493,167.9643
3233,74.440125,79.58755,6.5982523,23.41044,3.8311753,647.4063,81.469124,154.34418,167.22894
3234,74.73375,79.34995,6.0788546,23.334923,3.8032851,646.066,82.3674,154.80276,166.38628
3235,75.244545,79.16038,5.5099945,23.621096,3.7788458,647.2632,85.0611,154.63858,166.8467
3236,75.35049,80.17697,5.292283,23.760395,3.7936738,652.9837,86.59735,155.17183,167.38766
3237,74.893814,80.01187,4.9779077,23.707296,3.7747858,656.60754,86.28163,155.12183,168.45842
3238,74.75426,81.28652,4.935516,23.73691,3.7914162,660.1324,85.98514,155.62898,169.49368
3239,75.47927,82.5684,5.0069485,23.788559,3.786862,665.52606,84.95805,155.75316,168.72575
3240,76.42604,82.836464,4.7511196,23.679226,3.7804585,673.59784,84.236565,155.97874,170.74292
3241,76.93332,82.062096,4.747343,23.87491,3.7988074,676.1328,83.53916,156.79872,170.70634
