,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
2705,41.22154,43.607124,3.0309796,24.403599,3.144474,418.1376,69.05881,112.1305,108.56761
2706,41.305824,43.62889,2.9663324,24.489227,3.1386328,410.65417,68.39291,111.913284,109.61797
2707,40.349575,43.287754,2.989244,24.889183,3.1669073,409.0872,68.10392,110.30506,109.47916
2708,41.090137,43.51114,2.7576811,25.13563,3.1997452,412.76175,68.77112,110.10001,114.053085
2709,41.192886,43.640907,2.6858246,24.963306,3.2081385,417.7657,68.5221,110.47545,116.15463
2710,41.73326,43.951317,2.6762674,24.709124,3.197411,423.67825,68.70659,110.664375,118.920166
2711,41.647243,44.35577,2.609091,24.448946,3.1912894,420.93988,68.76295,109.084915,120.91814
2712,41.438023,44.689255,2.6285043,24.315723,3.2557645,423.44882,69.61132,108.13585,117.28815
2713,42.099796,45.571938,2.6952078,24.009085,3.2769265,426.63037,70.860146,109.144516,114.86645
2714,43.02815,47.300472,2.76104,23.778215,3.2945535,425.0178,70.78057,110.298645,113.49436
2715,44.400654,47.960796,2.8685555,23.531713,3.3060193,419.9794,70.15895,111.51642,114.02214
2716,44.786392,47.93731,2.8294697,23.240513,3.366786,424.38943,70.781456,111.24157,119.606575
2717,44.983616,47.710106,2.8300068,23.128208,3.4226484,422.3168,70.73042,110.64624,120.98163
2718,44.688087,47.359592,2.883715,23.556818,3.4630997,416.69992,70.11892,110.61468,117.898254
2719,44.970516,47.801895,2.8132262,23.69235,3.4741998,418.01987,69.95408,110.35173,117.48095
2720,45.435047,48.38455,2.5797944,23.990307,3.4713502,420.74484,69.30075,109.73299,118.328896
2721,45.41848,48.905052,2.5736058,24.13354,3.502417,417.99094,69.56057,109.42058,116.10931
2722,45.722626,48.675056,2.4597027,24.183292,3.5067225,420.8415,69.90652,108.70953,116.12181
2723,45.361332,48.925186,2.4279964,24.40422,3.5061426,417.9853,69.64699,107.93912,116.84666
2724,45.323463,48.82903,2.4115224,24.474642,3.5043128,420.35757,71.3411,107.1288,115.200966
2725,45.860912,50.043617,2.5299613,24.510887,3.5611606,420.29373,72.86981,107.304924,117.64386
2726,45.86626,50.27611,2.575611,24.467344,3.5329378,420.88965,73.29197,108.73675,119.9529
2727,46.573708,50.1119,2.6683147,24.185207,3.5380175,419.01553,73.72388,109.49481,122.456795
2728,46.86564,50.468086,2.6991756,24.528429,3.5280495,423.2305,74.47365,109.01285,123.00368
2729,47.090126,50.801437,2.6799018,24.910633,3.5453475,425.51074,75.00788,109.01059,124.87154
2730,47.747814,51.290306,2.6408544,25.36069,3.5756135,429.07242,76.0516,108.901436,125.06541
2731,48.354427,51.74438,2.6843202,25.732222,3.6214514,433.97357,76.24669,110.22844,123.91077
2732,48.225857,51.138554,2.7051492,26.115993,3.5832121,438.48624,74.96673,110.82761,124.51698
2733,47.843193,50.20264,2.752435,25.752108,3.5289917,441.8516,74.788666,110.808334,124.86248
2734,47.77291,50.9978,2.6519032,25.84209,3.533314,445.4708,75.42583,111.34909,124.39149
2735,47.888344,51.18486,2.5554378,25.788198,3.549673,447.61737,75.340485,111.536674,126.29417
2736,47.938965,50.800087,2.3936455,26.270117,3.5647588,453.00113,75.780624,112.67537,124.31362
2737,47.867077,50.964073,2.4505525,26.523201,3.5515811,461.72232,76.13625,112.40286,124.8913
2738,47.918964,51.018787,2.4206536,26.613184,3.5379376,470.96405,77.24816,112.35826,125.73179
2739,48.260983,51.016758,2.5332413,26.535757,3.5132737,480.25204,77.56137,112.54759,127.89031
2740,47.98202,51.03284,2.577336,26.873243,3.5404017,482.82053,78.01695,112.25396,126.62654
2741,48.741863,52.63149,2.6670985,27.145876,3.6109052,487.9463,79.15758,114.03955,125.78457
2742,49.43023,53.51253,2.704762,27.225163,3.6449234,493.9033,79.73294,114.75621,122.227974
2743,50.19558,53.823303,2.7212493,27.149885,3.6815114,493.80923,79.40542,115.207756,121.42099
2744,51.129284,55.05018,2.704329,25.955297,3.6774924,496.75143,79.62734,114.728966,123.07139
2745,51.59815,55.604523,2.7196722,25.761333,3.5959442,493.60822,79.709984,113.683334,121.97854
2746,52.42045,55.78871,2.7529433,25.761957,3.593676,511.67822,80.38561,112.50901,120.92808
2747,52.808228,56.13076,2.7292798,25.875391,3.6062093,522.99725,80.60569,112.19329,124.38099
2748,53.11333,56.15723,2.6971414,25.961096,3.652567,531.5632,80.70439,111.82162,126.435196
2749,52.8627,55.19475,2.7216902,25.639286,3.6270971,533.2767,80.22563,112.65592,127.99467
2750,52.91936,55.54487,2.613931,25.40778,3.6187532,528.1423,80.66768,112.99249,127.72073
2751,52.909027,55.851273,2.5618618,25.266829,3.6407785,524.04865,81.050934,113.49805,125.78245
2752,52.816395,55.67517,2.5017114,25.613167,3.661095,525.062,81.391884,113.89073,125.91727
2753,52.75323,55.280544,2.4560025,25.700483,3.6478739,505.77972,81.11676,116.04089,124.701096
2754,52.434162,55.465836,2.5554864,25.717434,3.639598,509.82544,81.8246,116.79333,123.70343
2755,52.46795,55.506977,2.6525333,25.803469,3.609283,528.24066,81.71164,117.31751,123.66778
2756,52.40538,55.436256,2.735801,25.749544,3.5697618,532.01227,80.8685,116.49727,124.782364
